track_id,track_name,artists_name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo
3ZsLuJ8uU0lE6rGTkDaqEg,Alone Together,Dan + Shay,0.665,2018,0.00527,0.541,171440,0.87,0,0,1,0.0867,-4.741,1,58,43273,0.122,179.975
1gpBDeONibvJyQYEv5HJh9,Drop the Guillotine,Peach Pit,0.577,2018,0.0381,0.514,219960,0.881,0,9.55E-06,0,0.103,-6.52,1,60,43279,0.0629,87.541
2h7c8sfEWiKhDCWlt2KekF,Island Song (Come Along with Me) feat. Ashley Eriksson,"Adventure Time, Ashley Eriksson",0.845,2018,0.793,0.732,108722,0.467,0,0,9,0.247,-12.628,0,61,43347,0.036,119.988
2TLDilmv1UmRTfyb7f2Hrx,One That Got Away,Michael Ray,0.609,2018,0.00303,0.565,218733,0.825,0,0,10,0.0779,-4.245,1,57,43252,0.0417,160.003
7yExgsBx35vegvvLd2415v,"Thats On Me (feat. 2 Chainz, T.I., Rich The Kid, Jeezy, Boosie Badazz & Trapboy Freddy) - Remix","Yella Beezy, 2 Chainz, Boosie Badazz, Jeezy, Rich The Kid, T.I., Trapboy Freddy",0.361,2018,0.0193,0.827,352977,0.623,1,0,4,0.0591,-6.199,0,57,43420,0.351,131.888
5VceRZmSDeW6y7ipxiwOvK,The Winding Paths,Regina Mira,0.59,2018,0.989,0.284,119727,0.0308,0,0.928,1,0.109,-28.498,1,64,43392,0.0432,69.897
7iEoaTyBCqLaAwJnOP1BTn,The Games We Play,Pusha T,0.592,2018,0.0713,0.694,166120,0.796,1,0.0163,5,0.096,-3.696,1,60,43245,0.198,78.033
4Z9EiwXhzf60PHe6hMWZsD,"If You Want To Sing Out, Sing Out",Yusuf / Cat Stevens,0.89,2018,0.554,0.641,166533,0.294,0,3.47E-05,0,0.11,-13.337,1,57,43357,0.0366,132.709
1ZPMLCzCwIvLbMFWvYiw4H,See U Later,BLACKPINK,0.571,2018,0.0376,0.741,198867,0.926,0,0,9,0.582,-3.968,0,65,43266,0.112,106.99
6KyafpXji3NKMmlmSokT9Y,Don’t,"Loco, Hwa Sa",0.531,2018,0.552,0.85,231654,0.488,0,0,1,0.127,-7.052,1,66,43211,0.0689,92.023
2s7pyee9w04uQy3cNKzey9,Mykonos,Fleet Foxes,0.342,2018,0.395,0.3,275307,0.452,0,0.000834,11,0.137,-9.298,1,60,43413,0.0305,82.985
3vvao6zCQPVB8EGajtg9dp,Church (Take Me Back),Cochren & Co.,0.461,2018,0.192,0.574,176703,0.688,0,0,11,0.185,-6.027,1,58,43405,0.0396,90.071
6aHCXTCkPiB4zgXKpB7BHS,Trivia 承 : Love,BTS,0.483,2018,0.246,0.761,225698,0.761,0,0,5,0.103,-5.721,0,65,43336,0.0897,121.972
54ekIgWTXDlmFjlhP8GkqO,Away with the Fairies,"Sleepy Fish, Philanthrope",0.661,2018,0.247,0.886,166154,0.232,0,0.906,6,0.114,-9.919,0,61,43444,0.4,130.02
0zh4UsKtESn0jq9nstzx0u,Fields,Giveon,0.225,2018,0.126,0.864,220267,0.498,0,4.59E-05,11,0.115,-9.495,1,60,43390,0.0594,106.979
3tbNT2X5tfMIVeUflYbZUZ,Alone (Feat. Big Sean & Stefflon Don),"Halsey, Big Sean, Stefflon Don",0.479,2018,0.0164,0.445,207458,0.662,0,0,2,0.219,-4.802,0,60,43174,0.181,200.04
0FhBANnxcQBgD3tQ75WFAn,Fitness,Lizzo,0.355,2018,0.027,0.879,156284,0.732,0,0,11,0.0656,-5.016,0,59,43189,0.061,120.052
5QeUZ1Z4xSCegBXutW3IIt,0,A.CHAL,0.387,2018,0.494,0.734,165214,0.472,1,0.00293,1,0.102,-8.192,0,64,43442,0.306,190.011
5OUGSwa2eadrcAsMdUItmO,Mejor Me Alejo,Banda MS de Sergio Lizárraga,0.54,2018,0.206,0.823,201960,0.378,0,3.95E-06,0,0.106,-6.906,1,65,43357,0.0431,124.084
6onwlDmIVKE8bBgyBRSuS0,FRIENDS (feat. kiLL edward),"J. Cole, kiLL edward",0.498,2018,0.101,0.715,257646,0.652,1,0,6,0.11,-7.909,0,59,43210,0.396,109.28
4KqPuyZdcjXuRqXSARnt6r,Regular - English Version,NCT 127,0.831,2018,0.263,0.741,219107,0.747,0,5.15E-06,9,0.266,-5.459,0,66,43385,0.0956,134.039
1K9QXJtypYRMVrfHixmHh3,No Smoke - Benzi & Blush Remix,"YoungBoy Never Broke Again, Benzi, Blush",0.613,2018,0.0117,0.532,185600,0.956,1,0,9,0.0528,-0.902,0,59,43279,0.591,150.016
4dF0mDPTlpjThf1mJyK83B,tokyo,RM,0.0721,2018,0.828,0.447,208937,0.263,0,0.0049,5,0.118,-13.754,0,65,43395,0.0342,147.161
4zI04ezdmrN0lT2pHykYrd,Pain = BESTFRIEND - feat. Travis Barker,"XXXTENTACION, Travis Barker",0.595,2018,0.536,0.671,101517,0.628,0,0.151,4,0.12,-5.117,1,62,43175,0.0273,135.005
1zEhH5BmSpKi1mRSIfBDOq,Best Friend,"Sofi Tukker, NERVO, The Knocks, ALISA UENO",0.3,2018,0.0109,0.699,184880,0.7,1,0.0794,11,0.152,-5.704,1,65,43203,0.0392,102.023
2wOXxtHZgRkkrkEbKLzzqs,1.5,21 Savage,0.306,2018,0.000244,0.885,148656,0.52,1,1.16E-06,1,0.454,-8.353,1,60,43455,0.359,84.022
5Q6SwrBAWfshnXd5WIchdR,Animal (feat. DaBaby),"Stunna 4 Vegas, DaBaby",0.65,2018,0.0947,0.888,210521,0.73,1,0,1,0.0949,-4.644,1,57,43455,0.357,125.965
3jw5KrLTxeIzpSvByNsH7F,Blue Coupe,Twin Peaks,0.55,2018,0.261,0.597,222672,0.864,0,0.0747,5,0.0973,-5.629,1,58,43140,0.0271,130.079
1RPXpk7oHjhEVvNSDtHruZ,I Wanna Bitch Like Dillion Harper,KAMAARA,0.51,2018,0.0739,0.771,105971,0.872,1,2.82E-05,8,0.137,-4.996,1,60,43280,0.321,144.956
3yjpv3Rk2gkHhfhgBjiUKS,Hi Bich,Bhad Bhabie,0.0715,2018,0.16,0.928,105131,0.355,1,0.000329,8,0.094,-9.181,1,64,43361,0.123,120.042
42FWqCxAw5aG1FvjyVjIlH,Te Boté,"Darell, Casper Magico, Nio Garcia, Nicky Jam, Ozuna, Bad Bunny",0.158,2018,0.401,0.918,275693,0.602,0,7.28E-06,4,0.0805,-3.986,0,66,43210,0.115,96.518
6HbxpoChDH9ThadFOSAnma,Autumn Town Leaves,Iron & Wine,0.425,2018,0.855,0.662,195200,0.322,0,0.0019,1,0.144,-15.115,1,61,43343,0.0304,115.771
1ek6hIy0bOJ92bDTuF4zwl,Mando (feat. Mozzy),"$tupid Young, Mozzy",0.566,2018,0.0252,0.786,170806,0.663,1,4.15E-06,4,0.15,-9.342,0,57,43210,0.183,96.47
4xisLMFhYADhKnkOCCV4Am,Car Sick (feat. NAV & Metro Boomin),"Gunna, NAV, Metro Boomin",0.405,2018,0.0989,0.859,219817,0.574,1,0,7,0.0918,-6.16,1,59,43133,0.399,149.995
3tHYpuF2eIc4pDrzIdNN3Y,"Ni Contigo, Ni Sin Ti","Los Ángeles Azules, Pepe Aguilar",0.643,2018,0.383,0.581,251627,0.52,0,0,4,0.322,-5.347,1,56,43259,0.0298,79.565
4q9w3UGW3utmeUruBLUoZZ,Me & My Dog,"Julien Baker, Phoebe Bridgers, Lucy Dacus",0.192,2018,0.616,0.485,206465,0.513,0,0.00805,0,0.121,-8.912,1,59,43399,0.0238,93.997
18k8IlS52uxRWObykDUZFG,The Joke,Brandi Carlile,0.227,2018,0.327,0.236,279373,0.578,0,0.00015,7,0.206,-5.477,1,59,43147,0.0404,75.367
0sZIYfLTAKNvGBtN01897a,hey little girl (live),sophiemarie.b,0.193,2018,0.919,0.52,212096,0.195,0,0.0132,6,0.145,-11.05,0,61,43418,0.0513,79.945
7qcRDEpmDWS0bLHaZRYE8c,A Little Dive Bar in Dahlonega,Ashley McBryde,0.571,2018,0.426,0.639,209080,0.479,0,0,1,0.151,-6.192,1,58,43189,0.0447,146.084
7nGuT0EfqQ1TXcADEKwB6Q,Day Drunk,Morgan Evans,0.755,2018,0.015,0.647,194898,0.754,0,0,10,0.0684,-5.446,1,63,43385,0.0378,97.005
2MfcvcvWSUkstTDZXYIakq,Transformer (feat. Nicki Minaj),"Future, Nicki Minaj",0.287,2018,0.00151,0.753,196333,0.616,1,7.10E-06,2,0.291,-7.34,1,59,43392,0.165,156.83
05r1GGg1Rhs0RcUg27C82a,Famous (feat. Reginae Carter),"Lil Wayne, Reginae Carter",0.115,2018,0.0302,0.623,242050,0.568,1,0,9,0.25,-5.664,1,58,43371,0.144,149.852
5BLRlpMYsxeMMOjrcWRhIs,IDWK,"DVBBS, blackbear",0.407,2018,0.0026,0.718,179999,0.846,0,0,1,0.11,-6.157,1,60,43252,0.0354,115.002
1j8gLQNfFOI0vs8qcVTWwa,¿Por Qué Cambiaste De Opinión?,Calibre 50,0.89,2018,0.446,0.735,241907,0.49,0,3.52E-06,5,0.129,-4.937,1,66,43301,0.0299,135.159
1X8YgRhzbdXb1vZNLUTn9g,WHY AM I STILL IN LA (feat. Shlohmo & D33J),"Joji, D33J, Shlohmo",0.0446,2018,0.719,0.44,199709,0.242,1,0.834,0,0.11,-12.307,1,62,43399,0.0316,124.968
6Iug6LLjCkFFHNC7nTfksC,haunt u,mysticphonk,0.0766,2018,0.803,0.581,100267,0.264,0,0.203,7,0.0879,-17.284,1,64,43155,0.0807,163.876
2XVilv6s9GETnw9PG4T9Mz,El Préstamo,Maluma,0.717,2018,0.205,0.74,219600,0.74,0,0,5,0.107,-3.647,0,67,43238,0.0686,93.95
5En0gXQk01BaWoT4q2oVbe,Rap Niggas,Nipsey Hussle,0.284,2018,0.000351,0.519,226187,0.821,1,0,1,0.361,-3.171,1,58,43147,0.0738,140.971
198ZUXC5jCr5DiQNlKBiNV,Get Down,"Six, Genesis Lynea",0.39,2018,0.00986,0.898,253993,0.406,0,0,4,0.0509,-9.905,0,61,43343,0.102,102.985
3rHrG1sHYd7h2yWKnxRk56,What Keeps You Up At Night,Dan + Shay,0.534,2018,0.425,0.588,201947,0.533,0,0,7,0.236,-6.136,0,57,43273,0.0314,137.076
25H6P7a94WUr5102lC6TNI,I Want To Break Free,Queen,0.502,2018,0.105,0.807,223080,0.414,0,2.57E-05,4,0.0813,-8.903,1,57,43392,0.0352,108.944
2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,0.37,2018,0.0484,0.575,206280,0.568,0,0.000417,9,0.286,-5.509,0,64,43406,0.03,93.986
475jSz0H6U3duJyNiDS0tT,Right Now (feat. Pierre Bourne),"Playboi Carti, Pi’erre Bourne",0.309,2018,0.138,0.687,207013,0.602,1,0,6,0.203,-5.005,0,59,43231,0.066,78.487
6FIsKBZc3EHaTvWndQajIF,Diva,Don Toliver,0.897,2018,0.0759,0.757,201181,0.655,1,0,6,0.0743,-7.118,0,60,43314,0.15,153.912
4G2WtXPgkDl0dnwzoBbBSj,0.680555556,Bluedoom,0.751,2018,0.947,0.771,99000,0.322,0,0.962,6,0.293,-12.924,1,62,43342,0.258,79.997
3N80D5JLaHvH6HIjWau1kx,Eagle Dub,Paul Amp,0.465,2018,6.74E-05,0.74,214219,0.802,0,0.116,1,0.0426,-10.955,1,58,43307,0.0454,128.011
0diqiEUdyPcBJ1jQuP9cBn,Aftershock,Pouya,0.426,2018,0.423,0.732,179783,0.73,1,0,7,0.11,-6.61,1,59,43164,0.21,90.069
3shHzEWwP2671lV4AscHhZ,Head On (feat. Kevin Gates),"YoungBoy Never Broke Again, Kevin Gates",0.636,2018,0.0267,0.897,117995,0.628,1,4.47E-06,1,0.119,-4.693,0,56,43357,0.219,147.997
0Bxk3MUYZnmzflsoDNwSvW,Pretender - Acoustic,AJR,0.539,2018,0.639,0.811,181350,0.365,0,0,7,0.224,-6.943,0,55,43364,0.0291,97.941
2qOfyyZc41LfQ63U9p3GVV,Killin On Demand,Freddie Dredd,0.95,2018,0.00254,0.886,129196,0.741,1,0.000134,10,0.151,-5.043,1,61,43452,0.0682,140.024
2y7JqO7Jc7ErdOmxpvifRF,Crush,Cigarettes After Sex,0.287,2018,0.0869,0.401,266667,0.505,1,0.779,5,0.11,-8.574,1,55,43291,0.0252,97.796
6n2eIfLj0wOOUkUfNmYzlh,Toy,Netta,0.795,2018,0.0706,0.786,180231,0.712,0,0,3,0.236,-5.349,0,68,43243,0.0678,130.144
4tAroWdVxOsx5teIaZqEHm,Plastic Taste,Joji,0.122,2018,0.987,0.33,120424,0.16,1,0.93,7,0.21,-11.647,1,61,43145,0.0332,131.222
17Yq72h0p15OhCbZ5lJ5gd,Bickenhead,Cardi B,0.907,2018,0.154,0.884,181624,0.814,1,1.67E-06,7,0.158,-5.333,1,60,43196,0.303,155.938
5ZahQIsfOhgRoLS2UpUN7J,Take It Away,"RL Grime, Ty Dolla $ign, TK Kravitz",0.339,2018,0.367,0.594,236522,0.815,0,0,8,0.0948,-3.47,1,58,43308,0.0423,137.933
4CbANooTL2aTHzJZqQ0Uvk,Hipócrita,"Anuel AA, Zion",0.79,2018,0.303,0.79,192000,0.858,0,0,2,0.61,-2.78,1,69,43298,0.0471,92.05
7H5q9RsWBDRrKq2qCdv2HG,Stabbing In The Dark,Ice Nine Kills,0.293,2018,0.00123,0.345,276867,0.943,1,0,10,0.0609,-4.184,0,60,43378,0.144,164.954
7DqOEFNBLOfF2X24eXbG2z,Heavy,Birdtalker,0.289,2018,0.363,0.544,264320,0.551,0,2.14E-05,5,0.157,-7.112,1,58,43273,0.0574,77.654
5yQFVCQkupKqTJecbXA7qT,Hit the Road Jack,Ray Charles,0.929,2018,0.628,0.559,119987,0.631,0,0,8,0.336,-11.184,0,55,43217,0.229,173.172
2rzl7pljzUTkNI66aPTz3A,All That,Oliver Tree,0.365,2018,0.0647,0.734,166991,0.572,1,0,1,0.445,-5.915,1,60,43137,0.25,134.876
1UubQzL9nNulJW5DHqMKVO,Need Someone,Ollie,0.554,2018,0.0962,0.775,183908,0.45,1,0,1,0.104,-8.752,1,60,43384,0.112,79.987
5huOzlgCK7PsMSG4TFBvKY,Two High,Moon Taxi,0.523,2018,0.0505,0.68,213120,0.735,0,0.00132,11,0.109,-5.553,0,60,43119,0.0482,106.994
0tksWgMFUovmWxDAnkebtO,Such Small Hands,La Dispute,0.324,2018,0.225,0.648,95587,0.732,0,0.00132,5,0.0682,-5.194,1,58,43354,0.0821,159.88
3GxGAhRowXixzk521JQpZu,MICKEY,"Lil Yachty, Offset, Lil Baby",0.131,2018,0.0295,0.971,160518,0.465,1,0,1,0.097,-5.655,1,59,43168,0.23,119.994
0EAzlhtMYxRb6wbi6KnPjC,The Other,Lauv,0.384,2018,0.421,0.38,189333,0.553,0,2.63E-06,7,0.0788,-6.621,1,65,43251,0.0653,179.629
0hjyDFEpTFsSODk0Nv4Sbx,Wine For Me,YNW Melly,0.473,2018,0.0595,0.721,135168,0.411,1,7.44E-06,6,0.132,-9.559,1,57,43315,0.0456,100.02
4lRwa7PKcGIuJMwtPIYKdy,Anpanman,BTS,0.756,2018,0.0237,0.813,232966,0.875,0,0,1,0.288,-2.92,0,66,43238,0.0918,99.004
6pxElwU80zhjbCC77Vn8EI,Movie,Tom Misch,0.182,2018,0.391,0.785,357357,0.379,0,0.0161,7,0.267,-11.446,1,66,43196,0.0732,122.043
0zqy3ss4CwD6u4QPksS0nI,8 Out Of 10,Drake,0.31,2018,0.161,0.527,195720,0.689,1,0,2,0.498,-7.87,1,61,43280,0.741,170.538
3FrRge0Vuju2vRiZOHEPGo,Demi,Comethazine,0.309,2018,0.00836,0.81,98599,0.608,1,0,1,0.275,-3.244,1,59,43336,0.473,156.978
22mQXNE0nCuWq4yOwcadIn,Dinero,"Jennifer Lopez, DJ Khaled, Cardi B",0.643,2018,0.41,0.721,213750,0.881,0,7.61E-06,8,0.292,-2.528,1,62,43237,0.342,127.759
45Ln3F9PRPYTXBcMFkZMzS,R.I.P. Fredo (feat. Young Nudy) - Notice Me,"Playboi Carti, Young Nudy",0.625,2018,0.102,0.912,161200,0.755,1,0,2,0.179,-5.394,1,59,43231,0.141,140.051
4hQQzJFMswVWfZsgN9FqBu,Take Me Away - Radio Edit,Geo Da Silva,0.386,2018,0.0114,0.665,185166,0.866,0,0.00513,0,0.405,-4.324,0,0,43460,0.0839,127.98
5K8P5uzWQIKNIhgpG5mefj,Anticipation,Oliver Smith,0.119,2019,0.000564,0.569,275349,0.854,0,0.622,9,0.125,-7.502,1,1,43797,0.0371,129.015
5ftCKKAiFG6tSM7XORSAMG,Deep & Nasty - Cellos Balearica Extended Mix,"Aibohponhcet, Warren Leistung, Cellos Balearica",0.111,2018,0.00216,0.809,354500,0.906,0,0.9,4,0.0683,-8.736,1,0,43464,0.261,120.011
5ijoq5AuZYx4Wc6uLHYqtD,#lifted - Cyril Ryaz Remix,"The Avains, Azima, Cyril Ryaz",0.122,2019,0.00155,0.5,365326,0.909,0,0.779,8,0.078,-9.186,0,0,43469,0.0547,138.012
5nKxjtNarrszxTb8xLaPEt,Fires In The Sky - Radio Edit,"Shane Cross, Daniel Haas",0.393,2019,0.000506,0.664,253895,0.716,0,0.06,5,0.0828,-11.423,0,0,43714,0.0635,130.99
61I1dPkZVhlaUEDb66omeW,Imagination - Extended Mix,Waen,0.304,2019,0.00171,0.55,460000,0.89,0,0.437,0,0.574,-9.144,1,0,43469,0.0481,138.002
6ecbdgtapXvHcO9qqyylMP,Iron Beast,Night Vision Project,0.893,2018,0.000204,0.533,427392,0.839,0,0.815,1,0.101,-6.124,1,0,43461,0.0442,144.962
6hDcAlGohTPH2YftLySb0h,The Final Countdown,KnightsBridge,0.597,2019,0.0524,0.59,231372,0.683,0,4.83E-05,6,0.302,-9.321,0,0,43812,0.0321,120.529
6tzjtamtsyfYNe73BKN3z7,Let You Go,Sweet LA,0.146,2018,0.00392,0.741,189602,0.8,0,0.281,5,0.0292,-7.681,1,0,43448,0.0395,123.985
6w9eoR8qyUCvIWESV31S3K,Fantasy - Extended Mix,Rith Banney,0.379,2018,0.0247,0.846,375875,0.565,0,0.835,11,0.103,-7.514,0,0,43448,0.237,120.767
7GSwopG5BAwZpN9o1FMew0,Alchemy - i_o Remix,"Above & Beyond, Zoë Johnston, i_o",0.122,2019,0.00161,0.664,295728,0.872,0,0.759,2,0.187,-8.05,0,2,43797,0.0431,129.864
7IxNxhSAZno2w5Bq7DiyBc,Moon Rocker,Acidic Beats,0.0995,2018,0.00282,0.795,366572,0.837,0,0.873,5,0.109,-8.764,1,0,43465,0.044,128.007
7tHG835YIGorUxgkHMHsmp,Truth Hurts,Regina Avenue,0.51,2019,0.199,0.721,173335,0.663,0,0,0,0.126,-5.323,1,0,43812,0.0755,78.952
04Nb8Rm1fMw8bZeL8ST7M6,Rock Up The World,Chris Gomez,0.228,2018,0.00947,0.747,288750,0.705,0,0.687,0,0.0395,-6.83,1,0,43460,0.0933,128.073
04Un5gjWSAr4PR1bUfej9l,Please Me,Hot Contender,0.655,2019,0.277,0.756,202612,0.642,0,0,11,0.0762,-8.228,0,0,43812,0.116,133.988
06SSpgWbV8WKbxsgdZa0Zm,Figment,XFA,0.456,2019,0.00107,0.562,347350,0.757,0,0.536,11,0.4,-6.88,0,0,43595,0.13,204.531
0COzrvPtUUyCmF8rRbUP4W,The Riot,Tony Mafia,0.483,2018,0.000131,0.802,480605,0.828,0,0.728,2,0.125,-6.547,1,0,43465,0.0402,124.001
0TJKaj8YD4UZF4SRXvY3mq,Sweet Disgrace,The Casino Royal,0.277,2019,0.957,0.395,222557,0.172,0,0,7,0.0949,-13.03,0,0,43812,0.0371,138.492
0YA1CnG3Smg3MDwmicMyEF,No Sick No Big,"Rene Rodrigezz, ZOOTAH",0.596,2018,0.0307,0.694,146484,0.994,0,0.266,0,0.419,-2.662,1,0,43460,0.0829,128.003
0kGQKx3feavf8Bs0acWmzu,Kandalaksha - Vyacheslav Sankov Remix,"Vyacheslav Sketch, Vyacheslav Sankov",0.189,2019,0.0025,0.715,361101,0.617,0,0.83,4,0.101,-9.317,0,0,43595,0.0495,119.996
0mMBAFVNzVi8ZVdzM7HhyH,"String Quartet, No. 2: II. Nuits etoileés",Luke Henry,0.0399,2019,0.988,0.117,361533,0.076,0,0.443,2,0.115,-21.019,0,0,43628,0.055,74.342
0xjBv2kbRpCEL6TctQhto0,Mysterious Stranger,Shane Cross,0.0649,2019,0.485,0.27,196364,0.784,0,0.903,9,0.451,-7.182,0,0,43714,0.116,69.625
1IHs8kidKAm2AqlF9Ec85u,String Quartet No. 2: IV. Sunshine,Luke Henry,0.231,2019,0.986,0.45,223437,0.101,0,0.737,7,0.0907,-17.991,1,0,43628,0.0344,81.121
1SSXEVuJzLOeiHQvHCp9Sj,Schwarzfahrer,Tony Mafia,0.068,2018,0.238,0.733,463386,0.934,0,0.867,9,0.121,-7.172,1,0,43465,0.0385,125.996
21Pncp2LxHQheXAuggohpM,Mado,"Kikoh, Magasco",0.899,2018,0.0719,0.542,223154,0.812,0,1.08E-05,7,0.0587,-4.16,1,0,43456,0.185,102.699
236bSrbmy7yQ0fVQfGvlvh,Blue Sky - Original Mix,Aeon Soul,0.254,2019,0.0912,0.636,246763,0.584,0,0.0118,1,0.188,-9.192,0,0,43507,0.03,105.994
2edxyy5tYDcO3VtcyiA3yo,Milky Way,Ruslan Shalbekov,0.172,2019,0.0048,0.875,250953,0.744,0,0.28,9,0.591,-9.413,0,0,43595,0.372,137.006
2f8FLuxgimXJenl6rBHnOx,The Last Quarter,Zeit/Bypass,0.0774,2018,0.00185,0.776,440000,0.837,0,0.906,6,0.11,-6.791,1,2,43465,0.14,132.024
2le4fT47BSBZgN8FZHXmyJ,Clear,"Moon Boots, Nic Hanson",0.397,2019,0.00729,0.734,272375,0.753,0,0.107,11,0.0563,-7.732,0,4,43817,0.0509,128.011
32936YwVOkl0k4ZKmVMCD5,Beautiful People,Vibe2Vibe,0.733,2019,0.53,0.653,199763,0.493,0,0,8,0.088,-10.298,1,0,43812,0.226,93.036
3ANSi2lwCYm2pr8eRYdcle,"thank u, next",Sassydee,0.456,2019,0.529,0.704,207529,0.534,0,0,1,0.109,-9.063,1,0,43812,0.222,106.877
3QovvpJS1VE5PocqWmdTaA,Giant,Urban Sound Collective,0.316,2019,0.016,0.798,230657,0.569,0,5.11E-05,1,0.218,-10.067,0,0,43812,0.0375,121.986
3ceFR5wEh84f8QmHlBWnBV,The Ridiculous Pimps - Edit Mix,"Nu Disco Bitches, Creeperfunk",0.0798,2018,0.000153,0.798,162000,0.89,0,0.818,9,0.857,-7.139,1,0,43464,0.118,120.024
3fd3bv1iKPhsKIpqrtAHVZ,Westworld,"Jason Rivas, Try Ball 2 Funk",0.315,2018,0.00224,0.81,322131,0.958,0,0.941,2,0.091,-8.416,1,0,43464,0.0489,122.012
3gsJTWxMqYvpBI2oQO8ReX,Disco Inferno 2K18 - Maury J Remix Edit,"Geo Da Silva, DJ Combo, Maury J",0.575,2018,0.00124,0.665,190697,0.892,0,0.000156,9,0.094,-5.993,0,0,43460,0.0395,130.008
3ssG7GNzk0UY3ybABTcrBA,Kalinka,CJ Alexis,0.419,2018,0.0469,0.658,276643,0.904,0,0.895,0,0.0808,-3.929,1,0,43461,0.0546,139.685
43juqJtaesAnR4e0DkVSOb,Dance - Radio Edit,Danbass,0.794,2018,0.0107,0.825,198688,0.893,0,0.11,9,0.182,-4.669,0,0,43460,0.103,122.015
4EfkEFDaZO8muZevVtXDTC,Not Leaving,Dosem,0.176,2019,0.00727,0.684,312209,0.821,0,0.945,4,0.0738,-8.039,0,6,43817,0.0498,122.986
4yDveGKYm6WOw1USvSW22F,Rockstar,Vibe2Vibe,0.119,2019,0.0421,0.598,219590,0.424,1,0.000852,8,0.167,-12.609,1,0,43812,0.0615,159.967
53ASgWanoDutnYVrmhY6Dr,Giallo,The Casino Royal,0.612,2019,0.169,0.473,241524,0.602,0,0.917,0,0.336,-10.434,1,0,43812,0.0625,169.995
5Ix2p6ky1lBVT9iprKls1h,Pump It Up - Radio Edit,"Geo Da Silva, Fizo Faouez",0.559,2018,0.0636,0.773,192755,0.821,0,0,11,0.0878,-2.677,0,0,43460,0.0584,107.968
5Ugt2Gx8LWkrQoYb3ZMPya,Jab Chumma Mangi,Ramesh Yaduan,0.673,2019,0.509,0.606,198072,0.997,0,0,10,0.656,0.418,1,0,43492,0.363,74.994
5dyCst1ZW9trEifyQZA5nM,La famille,"SeouddrumS, Taigenz",0.603,2018,0.151,0.47,232201,0.867,0,0,11,0.0576,-5.256,0,0,43456,0.362,183.89
5kqDaW5v5KHGF8WwJzUB6I,A Veces No,Stiven Escarraga,0.579,2019,0.00416,0.804,423051,0.87,0,0.878,11,0.129,-9.541,1,0,43819,0.197,118.026
5wA0S06udmcKabRfSx1N3W,Labor of Love (A Ballet),Luke Henry,0.0698,2019,0.986,0.252,226000,0.0736,0,0.842,5,0.0833,-22.617,1,0,43628,0.0394,67.31
5zgRwRkSq8ZR0HVNx6ApKT,Tarot,ZOOTAH,0.0394,2018,0.00751,0.69,261972,0.771,0,0.061,9,0.185,-7.307,1,0,43460,0.0509,141.958
68Z8tB5bRtA4sUZF2E9zH3,Acid Or Techno,Iscream,0.113,2018,0.00398,0.803,377482,0.924,0,0.879,1,0.0877,-6.402,1,0,43448,0.0867,124.003
6CRd49lrhetwx12vBAOVgE,Never Stop Dreaming,Andrew Ehra,0.283,2019,0.0565,0.373,352563,0.918,0,0.8,5,0.451,-6.165,0,0,43469,0.0477,129.993
6GdcEMTffU7wmc7OkbGq7I,The Ibiza Experiment - Dub Revision Mix,"Kenji Shk, Dan Traxmander",0.0337,2018,5.81E-05,0.777,342857,0.973,0,0.968,10,0.128,-6.105,0,0,43464,0.0894,118.962
6fqKo3ji5kAn0fOfugJUac,Femme Fatale,The Casino Royal,0.623,2019,0.318,0.613,224373,0.799,0,0,11,0.425,-8.845,0,0,43812,0.0915,119.991
6ynEC07UztAY0fylQKhfbe,We Are The Universe,"Ilan Bluestone, EL Waves",0.287,2019,0.00584,0.581,247442,0.71,0,0.00591,11,0.232,-6.141,1,1,43797,0.0641,128.991
7DcpxSZlwYuc3onnU4Xi3O,Señorita,Vibe2Vibe,0.865,2019,0.186,0.771,190998,0.397,0,0,0,0.0736,-7.785,1,0,43812,0.0326,116.992
7bP6XNItOZ0amnaYcG2rrI,Turbulence - Extended Mix,Karl K-Otik,0.285,2019,0.072,0.633,304668,0.629,0,0.868,8,0.158,-9.36,0,0,43469,0.0432,129.982
7fRY7S5MPqZu7A3IAEHe0g,Open Your Eyes,Genix,0.0893,2019,0.000122,0.542,271628,0.97,0,0.841,11,0.414,-6.328,0,2,43797,0.0441,129.009
7h8xUJsTbFj3MsZ38E4ADI,Parallels pt. 2,Andrew Bayer,0.0385,2019,0.000974,0.53,397500,0.893,0,0.937,0,0.201,-5.835,0,2,43797,0.044,127.975
7iNSupknghpQp9RsBkbki3,Rhythm Is A Dancer 2K19 - Melbourne Bounce Mix,Teknova,0.882,2018,0.00219,0.771,216424,0.952,0,0.169,9,0.0792,-4.107,0,0,43460,0.0538,128.001
7vkMmbDL2zZo78X6lZyz3L,Moonlight Shadow,MaxRiven,0.416,2018,0.0712,0.736,217529,0.793,0,0.853,11,0.208,-3.382,0,0,43460,0.0283,127.998
7wHO4x2jZacZEqvMQQVITv,Do You Wanna - Radio Edit,Turbotronic,0.542,2018,0.0107,0.772,206769,0.966,0,0.23,11,0.238,-1.435,1,0,43460,0.0566,129.979
